m,pi0,effect_size,alpha,fdr,tpr,r
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.06666666666666667,0.42,90
1000,0.8,2.5,0.05,0.023529411764705882,0.415,85
1000,0.8,2.5,0.05,0.01694915254237288,0.29,59
1000,0.8,2.5,0.05,0.012987012987012988,0.38,77
1000,0.8,2.5,0.05,0.047619047619047616,0.3,63
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.012345679012345678,0.4,81
1000,0.8,2.5,0.05,0.09876543209876543,0.365,81
1000,0.8,2.5,0.05,0.07058823529411765,0.395,85
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.10526315789473684,0.34,76
1000,0.8,2.5,0.05,0.06172839506172839,0.38,81
1000,0.8,2.5,0.05,0.06329113924050633,0.37,79
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.013513513513513514,0.365,74
1000,0.8,2.5,0.05,0.0547945205479452,0.345,73
1000,0.8,2.5,0.05,0.011904761904761904,0.415,84
1000,0.8,2.5,0.05,0.0,0.415,83
1000,0.8,2.5,0.05,0.08139534883720931,0.395,86
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.05970149253731343,0.315,67
1000,0.8,2.5,0.05,0.0,0.275,55
1000,0.8,2.5,0.05,0.05555555555555555,0.425,90
1000,0.8,2.5,0.05,0.0196078431372549,0.25,51
1000,0.8,2.5,0.05,0.012195121951219513,0.405,82
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.04878048780487805,0.39,82
1000,0.8,2.5,0.05,0.07142857142857142,0.325,70
1000,0.8,2.5,0.05,0.05084745762711865,0.28,59
1000,0.8,2.5,0.05,0.057971014492753624,0.325,69
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.1038961038961039,0.345,77
1000,0.8,2.5,0.05,0.07142857142857142,0.39,84
1000,0.8,2.5,0.05,0.0,0.36,72
1000,0.8,2.5,0.05,0.0821917808219178,0.335,73
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.017543859649122806,0.28,57
1000,0.8,2.5,0.05,0.03333333333333333,0.29,60
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.0,0.31,62
1000,0.8,2.5,0.05,0.03333333333333333,0.29,60
1000,0.8,2.5,0.05,0.0,0.37,74
1000,0.8,2.5,0.05,0.0,0.325,65
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.03571428571428571,0.405,84
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.037037037037037035,0.39,81
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.12790697674418605,0.375,86
1000,0.8,2.5,0.05,0.07462686567164178,0.31,67
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.0625,0.3,64
1000,0.8,2.5,0.05,0.06896551724137931,0.405,87
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.07575757575757576,0.305,66
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.045454545454545456,0.42,88
1000,0.8,2.5,0.05,0.023809523809523808,0.41,84
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.021505376344086023,0.455,93
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.023809523809523808,0.41,84
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.05714285714285714,0.33,70
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.07575757575757576,0.305,66
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.038461538461538464,0.375,78
1000,0.8,2.5,0.05,0.038461538461538464,0.375,78
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.017857142857142856,0.275,56
1000,0.8,2.5,0.05,0.05405405405405406,0.35,74
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.031914893617021274,0.455,94
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.06756756756756757,0.345,74
1000,0.8,2.5,0.05,0.06493506493506493,0.36,77
1000,0.8,2.5,0.05,0.057971014492753624,0.325,69
1000,0.8,2.5,0.05,0.05405405405405406,0.35,74
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.016666666666666666,0.295,60
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.05454545454545454,0.26,55
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.08433734939759036,0.38,83
1000,0.8,2.5,0.05,0.06451612903225806,0.29,62
1000,0.8,2.5,0.05,0.0,0.315,63
1000,0.8,2.5,0.05,0.03896103896103896,0.37,77
1000,0.8,2.5,0.05,0.03260869565217391,0.445,92
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.06578947368421052,0.355,76
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.010869565217391304,0.455,92
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.014285714285714285,0.345,70
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.08571428571428572,0.32,70
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.046875,0.305,64
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.034482758620689655,0.28,58
1000,0.8,2.5,0.05,0.01282051282051282,0.385,78
1000,0.8,2.5,0.05,0.0,0.375,75
1000,0.8,2.5,0.05,0.07575757575757576,0.305,66
1000,0.8,2.5,0.05,0.0,0.345,69
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.06060606060606061,0.31,66
1000,0.8,2.5,0.05,0.0,0.36,72
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.13636363636363635,0.285,66
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.08450704225352113,0.325,71
1000,0.8,2.5,0.05,0.05970149253731343,0.315,67
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.06666666666666667,0.35,75
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.0,0.305,61
1000,0.8,2.5,0.05,0.0,0.36,72
1000,0.8,2.5,0.05,0.07692307692307693,0.36,78
1000,0.8,2.5,0.05,0.03389830508474576,0.285,59
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.01639344262295082,0.3,61
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.044444444444444446,0.215,45
1000,0.8,2.5,0.05,0.04,0.24,50
1000,0.8,2.5,0.05,0.07792207792207792,0.355,77
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.03278688524590164,0.295,61
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.0,0.405,81
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.047619047619047616,0.3,63
1000,0.8,2.5,0.05,0.10810810810810811,0.33,74
1000,0.8,2.5,0.05,0.023529411764705882,0.415,85
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.0,0.315,63
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.08,0.345,75
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.047619047619047616,0.3,63
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.08974358974358974,0.355,78
1000,0.8,2.5,0.05,0.08139534883720931,0.395,86
1000,0.8,2.5,0.05,0.012345679012345678,0.4,81
1000,0.8,2.5,0.05,0.04597701149425287,0.415,87
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.075,0.37,80
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.0,0.225,45
1000,0.8,2.5,0.05,0.05333333333333334,0.355,75
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.11363636363636363,0.39,88
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.01818181818181818,0.27,55
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.047619047619047616,0.4,84
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.017543859649122806,0.28,57
1000,0.8,2.5,0.05,0.014285714285714285,0.345,70
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.04081632653061224,0.47,98
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.057971014492753624,0.325,69
1000,0.8,2.5,0.05,0.046875,0.305,64
1000,0.8,2.5,0.05,0.11267605633802817,0.315,71
1000,0.8,2.5,0.05,0.037037037037037035,0.26,54
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.08860759493670886,0.36,79
1000,0.8,2.5,0.05,0.012345679012345678,0.4,81
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.03278688524590164,0.295,61
1000,0.8,2.5,0.05,0.06896551724137931,0.405,87
1000,0.8,2.5,0.05,0.019230769230769232,0.255,52
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.04,0.24,50
1000,0.8,2.5,0.05,0.07058823529411765,0.395,85
1000,0.8,2.5,0.05,0.017543859649122806,0.28,57
1000,0.8,2.5,0.05,0.01639344262295082,0.3,61
1000,0.8,2.5,0.05,0.06493506493506493,0.36,77
1000,0.8,2.5,0.05,0.10606060606060606,0.295,66
1000,0.8,2.5,0.05,0.043478260869565216,0.44,92
1000,0.8,2.5,0.05,0.034482758620689655,0.42,87
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.017857142857142856,0.275,56
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.047058823529411764,0.405,85
1000,0.8,2.5,0.05,0.06944444444444445,0.335,72
1000,0.8,2.5,0.05,0.01639344262295082,0.3,61
1000,0.8,2.5,0.05,0.08536585365853659,0.375,82
1000,0.8,2.5,0.05,0.03529411764705882,0.41,85
1000,0.8,2.5,0.05,0.07575757575757576,0.305,66
1000,0.8,2.5,0.05,0.024096385542168676,0.405,83
1000,0.8,2.5,0.05,0.021739130434782608,0.225,46
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.06060606060606061,0.31,66
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.03409090909090909,0.425,88
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.08955223880597014,0.305,67
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.03636363636363636,0.265,55
1000,0.8,2.5,0.05,0.0,0.345,69
1000,0.8,2.5,0.05,0.0,0.22,44
1000,0.8,2.5,0.05,0.04597701149425287,0.415,87
1000,0.8,2.5,0.05,0.014285714285714285,0.345,70
1000,0.8,2.5,0.05,0.0,0.35,70
1000,0.8,2.5,0.05,0.0759493670886076,0.365,79
1000,0.8,2.5,0.05,0.05172413793103448,0.275,58
1000,0.8,2.5,0.05,0.0410958904109589,0.35,73
1000,0.8,2.5,0.05,0.04477611940298507,0.32,67
1000,0.8,2.5,0.05,0.0125,0.395,80
1000,0.8,2.5,0.05,0.03409090909090909,0.425,88
1000,0.8,2.5,0.05,0.012195121951219513,0.405,82
1000,0.8,2.5,0.05,0.08450704225352113,0.325,71
1000,0.8,2.5,0.05,0.06172839506172839,0.38,81
1000,0.8,2.5,0.05,0.034482758620689655,0.28,58
1000,0.8,2.5,0.05,0.02531645569620253,0.385,79
1000,0.8,2.5,0.05,0.058823529411764705,0.32,68
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.04597701149425287,0.415,87
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.07865168539325842,0.41,89
1000,0.8,2.5,0.05,0.08139534883720931,0.395,86
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.019230769230769232,0.255,52
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.03636363636363636,0.265,55
1000,0.8,2.5,0.05,0.07608695652173914,0.425,92
1000,0.8,2.5,0.05,0.0547945205479452,0.345,73
1000,0.8,2.5,0.05,0.05454545454545454,0.26,55
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.08108108108108109,0.34,74
1000,0.8,2.5,0.05,0.016129032258064516,0.305,62
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.05172413793103448,0.275,58
1000,0.8,2.5,0.05,0.03278688524590164,0.295,61
1000,0.8,2.5,0.05,0.038461538461538464,0.375,78
1000,0.8,2.5,0.05,0.09090909090909091,0.4,88
1000,0.8,2.5,0.05,0.022727272727272728,0.215,44
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.03773584905660377,0.255,53
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.0,0.235,47
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.07692307692307693,0.36,78
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.024096385542168676,0.405,83
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.0,0.245,49
1000,0.8,2.5,0.05,0.05084745762711865,0.28,59
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.06349206349206349,0.295,63
1000,0.8,2.5,0.05,0.016129032258064516,0.305,62
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.012987012987012988,0.38,77
1000,0.8,2.5,0.05,0.034482758620689655,0.42,87
1000,0.8,2.5,0.05,0.0625,0.3,64
1000,0.8,2.5,0.05,0.06944444444444445,0.335,72
1000,0.8,2.5,0.05,0.057971014492753624,0.325,69
1000,0.8,2.5,0.05,0.054945054945054944,0.43,91
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.046875,0.305,64
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.041666666666666664,0.46,96
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.017543859649122806,0.28,57
1000,0.8,2.5,0.05,0.03773584905660377,0.255,53
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.0,0.325,65
1000,0.8,2.5,0.05,0.015873015873015872,0.31,63
1000,0.8,2.5,0.05,0.0759493670886076,0.365,79
1000,0.8,2.5,0.05,0.0,0.365,73
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.08139534883720931,0.395,86
1000,0.8,2.5,0.05,0.03614457831325301,0.4,83
1000,0.8,2.5,0.05,0.034482758620689655,0.28,58
1000,0.8,2.5,0.05,0.03571428571428571,0.27,56
1000,0.8,2.5,0.05,0.01818181818181818,0.27,55
1000,0.8,2.5,0.05,0.02564102564102564,0.38,78
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.0967741935483871,0.28,62
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.0625,0.375,80
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.06451612903225806,0.29,62
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.058823529411764705,0.32,68
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.03896103896103896,0.37,77
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.030303030303030304,0.48,99
1000,0.8,2.5,0.05,0.06666666666666667,0.35,75
1000,0.8,2.5,0.05,0.056818181818181816,0.415,88
1000,0.8,2.5,0.05,0.014285714285714285,0.345,70
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.0,0.275,55
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.08771929824561403,0.26,57
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.0449438202247191,0.425,89
1000,0.8,2.5,0.05,0.0196078431372549,0.25,51
1000,0.8,2.5,0.05,0.0,0.4,80
1000,0.8,2.5,0.05,0.0821917808219178,0.335,73
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.05172413793103448,0.275,58
1000,0.8,2.5,0.05,0.022222222222222223,0.22,45
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.06060606060606061,0.31,66
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.013333333333333334,0.37,75
1000,0.8,2.5,0.05,0.0,0.265,53
1000,0.8,2.5,0.05,0.011235955056179775,0.44,89
